,participantId,enrollmentState,successfulRatingNeededToEarnIn,timestampOfLastStateChange,timestampOfLastEarnOut,modelingPopulation,modelingGroup,numberOfTimesEarnedOut
0,B2D8708DD64F4A263D237C309DDFC40F96962E5B6CF8E26632F3ECDB248620D6,newUser,5,1711877500977,1,CORE,13.0,0
1,C784F04F26E124F4D6EC01658D8F5565005D3092741FB3A6CED3F45089066236,earnedIn,5,1713977183337,1,CORE,13.0,0
2,5684B38EB58FD8BE75ABA37F0BE040EC70380B002ADF9DBDE2415CB32782EAEE,earnedIn,5,1711877500977,1,CORE,13.0,0
3,1C0972F584F1BD912FB957D99A854609C93213D0A9C36169F1FBA2267B62709A,newUser,5,1711877500977,1,CORE,13.0,0
4,78B383AA66981F722CB82AACB24CF853937CAC0F680DDB590A65082CFEF93B8F,earnedIn,5,1711877500977,1,CORE,13.0,0
5,CAA3DEA7CFC07BD080F8BEFA3E6BC1575E6DE1BE2D3BBD051F7A42EE15011A12,earnedIn,5,1711877500977,1,CORE,13.0,0
6,CD5967925DC039A142DCFE822377A44EF18F4E732C853CE4B8C9528D4B0F2C92,newUser,5,1711877500977,1,CORE,13.0,0
7,CBAE3EB22ADF64D6E9D115B7CEBCBA45C529532699634B0B1067D8B01583D490,newUser,5,1711877500977,1,EXPANSION,0.0,0
8,61227E048DECD76CBB23F53E2EA574AEDD4912206CA8AD93D187EAC31E1DD486,newUser,5,1711877500977,1,CORE,0.0,0
9,939A063A944A6F34CBC4EA16888DE0A5DC1FB9392B37A022D4D6D92785CFF0AD,newUser,5,1711877500977,1,CORE,0.0,0
10,F6D9C6C3398C95AFEDAC6D58133DBA15A17A9BF191FD599F83C9D348F28557C5,newUser,5,1711877500977,1,CORE,13.0,0
11,12F105ACC2257323D643828F507C90C722DA450B90AD4B69083701B3196EDC3B,newUser,5,1711877500977,1,CORE,13.0,0
12,2F3AA552C90A4FA7819249A93A69C245402D355385F858C4E4C610D8A6C777FC,newUser,5,1709894826332,1,CORE,11.0,0
13,8621A7BB025F9898A19474D0AA0F4873E2E00FBDEF9A27FB4E6DBDF8FFB8AA1C,newUser,5,1696388170032,1,CORE,14.0,0
14,EBE1D39152E086F5D771B669B9FCFC7709B404D15529CFD74A637CEC019EDFC0,earnedIn,5,1711877500977,1,CORE,13.0,0
15,18F36FB51568FF6EC7F534AC8389090230FF8227AD78C392D47238E354C026D5,earnedIn,5,1711877500977,1,EXPANSION,0.0,0
16,DEB44EE644DD2F0AB97021D46CD7ABE322BF0199CDC38BB0DE6A30FD2047BA2A,earnedIn,5,1711877500977,1,CORE,13.0,0
17,2A5DBB8B280054B18A427BD149694EB46CD5CF7E5CB8CF8AF7BAFC888C316EC8,newUser,5,1708939908761,1,EXPANSION,0.0,0
18,4BB4813625461AE3B657AA76389AD6F9C6A9EE05B0C1837C4E736BD0AD0073E3,earnedIn,5,1711744392195,1,CORE,13.0,0
19,E8B92339F6B8280F3B01BF1F900210CC9F9427118D5D462626DB937787E2561C,newUser,5,1711877500977,1,CORE,13.0,0
20,96BF1968DF1B60B967A2C3CAE44F67F069DB2DD245BFF99192F525A3CCA6DC5A,earnedIn,5,1711877500977,1,CORE,13.0,0
21,FEB5B427B74CE876999425C073DA8B4101F59A58529361DC490104FF77844019,earnedIn,5,1711877500977,1,CORE,13.0,0
22,C5AC63B0168E16E61C04335F592F26D408A98FC6111137B018DBE7BC0F98BE19,newUser,5,1711877500977,1,EXPANSION,0.0,0
23,87474122F3C8CF14D230FB1CF373B3E8DDF1021D9B9EA7B0E2CB51E4FCB7B320,newUser,5,1711877500977,1,CORE,0.0,0
24,475EC98DF9CA06A648B301AD26F8E643376BBC999EB67D26227DC977DADD6EBF,earnedIn,5,1711877500977,1,CORE,13.0,0
25,1F3E821E2D8C6FC02B5D17E2DC19AE732D23B7CC655DEF319297FF3B2DF42FC2,newUser,5,1689028452516,1,CORE,13.0,0
26,EDCCD000FC72F0E1546D6D4E791DF4FA0317209C2E8712203AE014B9A8C3F840,earnedIn,5,1709578909625,1,EXPANSION,0.0,0
27,9150F324B0A3110D089C3145756EDF0A35A02455FF120058D32FBCEA9DC2E13B,newUser,5,1711877500977,1,CORE,13.0,0
28,380670998E44E79ED1B8293018704774B0A8B69495BF531E69BFE418B004B3AF,earnedIn,5,1711877500977,1,CORE,14.0,0
29,F2E2883234E866140E219337EAAC7B01EDFB5B360A28136790AEC5FBB9F6CF60,newUser,5,1711877500977,1,CORE,13.0,0
30,213DCE546DC7FF311EE909B260852A15A3B19CABC5727768CDCBC68B9F540129,newUser,5,1711877500977,1,CORE,14.0,0
31,BEEF5DB1BC7806ECDA3DB4CAC70D0DC65A8F1155104ECB316FAFCC879EA43CF3,earnedIn,5,1713863754938,1,CORE,1.0,0
32,29976E6948A7EE4F7E40B49D8A0C2D9BDEEECDE71A64C5B18144329A9A7D220C,earnedIn,5,1688803689244,1,CORE,0.0,0
33,DE09E0970B666D2A10FC1F46B3DAF97B43B931B64AC44EDCEBC22A11CA7B7E48,newUser,5,1694688476961,1,CORE,13.0,0
34,9B7C8A3AD7A906663202E031B29AEC915EB115C4F39463CC4730458852463B9D,earnedIn,5,1711877500977,1,CORE,13.0,0
35,8C1CBCC45E128886A7602C872D5B6491C90FE1BFBA684F86756437F6DC51A97D,earnedIn,5,1711881436659,1,CORE,13.0,0
36,A665EE8F83517E668D4EC9DFE9B0BD222D839257BB1436D8B825C010A536BCE1,newUser,5,1711877500977,1,EXPANSION,7.0,0
37,04BDC2D76E3A63050C2819B5924983D854524B69110F2D6728D46A98D1644E4B,newUser,5,1711877500977,1,CORE,13.0,0
38,DB6F8300AD797C7BCADE03B600AD80065DF3EC29ED69E95CDBD8DDF7F41011DE,newUser,5,1711877500977,1,CORE,13.0,0
39,00225B43B4BD84164786004F9FF708DCBF6B3E2C630BCD39114B2468ED324618,earnedIn,5,1711877500977,1,CORE,13.0,0
40,F5002E0005341AABED917694BA602D039D8BE6B736A61BA81F644D58E89A538E,newUser,5,1711877500977,1,CORE,13.0,0
41,3C71979E94DDD0F2F8BC335828B7780144C3DC3A8ECF0E79E56D8362F43310E9,newUser,5,1711877500977,1,CORE,13.0,0
42,8ADFDD939EDA395026E4C864F6E8DBCA5D735BEEC0C96031FBB03169DAF6ADFE,earnedIn,5,1711881436656,1,CORE,9.0,0
43,578A0D2EB57E1CD9993579ED07C72AA1DF8275C6A56FB3EB932BBD7523E7B1BF,earnedIn,5,1711877500977,1,CORE,13.0,0
44,42B1F7414FD7445F0BE89278744DF0DC3A02530797F3BFB6DE52040DC769F5D3,newUser,5,1711557131793,1,CORE,14.0,0
45,B46BF99A594598B8437FE03A13CD09D25E6B6A57904A15073A98FFAE3B302A0A,newUser,5,1711877500977,1,EXPANSION,4.0,0
46,6172313778AB3BA2116791FA9C7E25ACEDFC730839FB8CA0048EB713DB087FB5,newUser,5,1709578909625,1,CORE,13.0,0
47,00BC2932F0ECB26B7C65764508EBD48781A36BC3EDFD00CDB547B7C271DF13D3,earnedIn,5,1714327635025,1,CORE,1.0,0
48,EA360A4B7F1FE1D05BFA37536712D7655E4F83DBAD8976872A8B86ABC89E24DC,newUser,5,1709578909625,1,CORE,1.0,0
49,1D3172B1FECC628097D786BC052A16BA59E69E3F7E4F803B0862CAB0A52434ED,newUser,5,1711877500977,1,CORE,13.0,0
50,A6E0FB341EEBD95040E4D34FD246A4E782CF24C64E05916C9A7944D3D2315832,earnedIn,5,1709578909625,1,CORE,13.0,0
51,2DBE95C68B0A2AC47B511F9095A2F4C32F81A94184F9F3CFB07EE4227362D343,newUser,5,1711877500977,1,EXPANSION,0.0,0
52,4A9563FDAC6262B28D7B4009D820EE0B731BC0BA1E3307FA8A31024D5FDACC86,earnedOutAcknowledged,12,1712166429530,1712159915303,CORE,0.0,1
53,0D70F3BF4C7ED3DCB6BFF7B32266F9874E453D8958A1C12AD66E7B0183F525B2,newUser,5,1712209515680,1,EXPANSION,0.0,0
54,68EAB37023510F9DBEC3B360F7C47DB12A91EAAAC221BEC2517BA07503BC1669,newUser,5,1678826023732,1,EXPANSION,0.0,0
55,C670498BD4956B907DFC167C1E0A4B0CBA132CA5599F7A3216F4DA729537B78B,newUser,5,1711744392195,1,CORE,13.0,0
56,6B501AF97A8951E2BCB8B3B748ADF0844F97AAE632C072D9368822FC3DEAAA75,earnedIn,5,1711877500977,1,CORE,13.0,0
57,1849C10E00E48141331D9E1E977B8CB7BF55A243A124F6AA147843725831EC62,newUser,5,1690977227965,1,CORE,13.0,0
58,CBA80B672A45BEC7627CA9BF607B86C6237EB904C289FE35C99899FAB990946F,newUser,5,1711877500977,1,CORE,13.0,0
59,457AFA1DE93B9366BCE840328993D77F4660C692A5BDD856B22BF0F8B4776836,newUser,5,1711877500977,1,CORE,0.0,0
60,D88113F6EEF5BA330A4B24B764D25A8B28ABD117B30F66E6D836EA9008BBDE6B,earnedIn,5,1711881436659,1,CORE,8.0,0
61,8914919C655B982661F50CE762B9BC3E38A1710D279BF0C565856B31EF9CFC77,earnedIn,5,1711877500977,1,CORE,13.0,0
62,35EDBD55DD3A1965CDF4F47D7AD8D0A8A31BEAFFE73A86BB181203C11A6CFA2A,newUser,9,1711877500977,1,CORE,10.0,0
63,E2F6F4A5E5A83E047AF3A46F172E70DE47B0399BD8B9E514329CC6AF926C8A9D,newUser,5,1711877500977,1,CORE,0.0,0
64,E70B96F1D243B273ED013E98F03D9A1E5E398CD477D4B2EEBCE051FC17E225D2,newUser,5,1711877500977,1,CORE,14.0,0
65,32082C430C32334C3FD3EF97A846F286AC1C233B48A014FC0BD75905B828CCDA,newUser,5,1711877500977,1,CORE,13.0,0
66,1B6E434411E4051D25A74DCA6F6BB8DDCCBC167D0F778C37445803627ADCE01F,newUser,5,1711877500977,1,CORE,10.0,0
67,860CE79ABFD89162162A751A1AC990094FBC948BE3DD28214DAABAFFE58A070D,newUser,5,1711877500977,1,CORE,13.0,0
68,9C3447361F19936325FC75D6E17BFDBA221EA7E0D59EBFFC1AAC9F600CCF5755,earnedIn,5,1711877500977,1,CORE,0.0,0
69,0C9FB6FE017761379B7472FB0383D9681E68AD57B0C5C556E154834DBD7B5278,earnedIn,5,1711877500977,1,CORE,13.0,0
70,55890D302A4D8FE4F2551D47671F0ECE8A30B3EEC4162D8C9827462AF1CF43B6,newUser,5,1711877500977,1,CORE,13.0,0
71,515954F8165FC389313CADD6502017B982AEDC555BF7A7230EE65E10072BDADB,earnedIn,5,1712708280934,1,CORE,14.0,0
72,DED5A7371D2D707D2A4C44982FF1F31BC8CC4000E6CAFC9EDDC8DFEBAE918032,newUser,5,1711877500977,1,CORE,0.0,0
73,3AF8E3EBB43FE8DB11646B8213C8D62F36B1ED1727786680C7F55A69E70DD18E,newUser,5,1711744392195,1,CORE,13.0,0
74,1738F2926916579AF510B124B1847E6AE4C3312DAB9E7F09C6D6215BD5815B3C,earnedIn,5,1711877500977,1,CORE,3.0,0
75,B2B5F19804C26C0895B9CFB824CEAEE4334BEF324C2FB2397487C46A4EB37AAF,earnedIn,5,1711877500977,1,CORE,11.0,0
76,D025C0B3EB12F868B10B659497BF95ECA4C3719C42435F114D9370254A16219E,earnedIn,5,1712552890806,1,CORE,14.0,0
77,AA2F6C28C2B01AB4D223FB92C2B4F2D90C65CDD478BC0DDA3E7129A3F44B2FD5,earnedIn,5,1711877500977,1,CORE,13.0,0
78,C79AD4500B906D3D8898BD842C3CF6B86E8FC508A347E2111478F9F841D6C54C,earnedIn,5,1711877500977,1,CORE,10.0,0
79,18336AB4B8D6209C0B7E27E6FF18C4EA38DF8C2E2914710D03BCD2761E267FB5,newUser,5,1711877500977,1,CORE,0.0,0
80,0C13CFDAB093E063FBE2165E288B4BC37438CB9CC3AB41CF1E136A871588F9A3,earnedIn,5,1711877500977,1,CORE,13.0,0
81,119F298ACA342A7150F213C35CB1FEDD5660E9D97BE13A22DE1A353959E0ECFF,newUser,5,1711877500977,1,CORE,14.0,0
82,DC93CF7CFF325250A1BD4E00A95ACCBA6DBE9F69E18BFD7FC919409635FA0461,earnedIn,5,1711877500977,1,CORE,13.0,0
83,102E343FECAC8D0EE55DD10225576B06958D046B8A316221E99D59E3A04943EB,newUser,5,1711877500977,1,CORE,0.0,0
84,099E1F5EC909B6BEC304FBAFED7DAD17AED411FE548A24667176480FFEB71E23,earnedIn,5,1709578909625,1,CORE,9.0,0
85,774E8768E626D0BD1FECDAD2837AD4B2B6A3F5593C1B632DA8E18AE7A6D54E9F,newUser,5,1709578909625,1,CORE,1.0,0
86,9C45DD5EEE2EE0F0415320AA7772070F2530D6584DE88A436FC6A47D50274E95,earnedIn,5,1709578909625,1,CORE,13.0,0
87,C2FB21712CC2FA91317932239FC282299B6483F3D8395D036B7BAD98697A86AF,newUser,5,1711877500977,1,CORE,13.0,0
88,359847605A78A6B59134A1FDF704F1107C52F32931A547D47E9FAEAEB33B1400,newUser,5,1711877500977,1,CORE,13.0,0
89,F05CC33D0B24369D82F08854861EBFF915B96D288A903663A845E2E256840753,earnedIn,5,1711877500977,1,CORE,0.0,0
90,D5B20B25ABF2FA7D8312023910A9158DB35D1ACCBAB4CA4A33F84E2F994351D7,newUser,5,1711877500977,1,CORE,13.0,0
91,B6901EDB044C859AA0A601484A37E5863CC8818A14329230CEDB72AC4E17FBBE,earnedIn,5,1711877500977,1,CORE,13.0,0
92,0BB1C2ADD696E49FF0352B1D6E8972EEBBCFBFA56E251CBC3191573852BB7B86,newUser,5,1709578909625,1,CORE,0.0,0
93,10AEA0C5100B6396101E93B5D8B880E03CE2AD690A080BAA513313AB4D601093,earnedIn,5,1713913501434,1,CORE,0.0,0
94,85795F789DC24FA53E6330B7B2876AA2961A7129AB8D6CEF9BD24C37CE097F96,earnedIn,5,1711877500977,1,CORE,13.0,0
95,A0CDBA28438E5C4E85B63EAAA30FF466848F669F2A5E0C7F5759DC19A43C6007,earnedIn,5,1711877500977,1,CORE,13.0,0
96,6249D7DAC8661CC663210102F876DD31A1CF354FB99B87AEDFDF3B8223F0D4E2,newUser,5,1711877500977,1,CORE,14.0,0
97,1C1618B6CF01B18E1DDD5DBE1958421DB4F8729238D7A6E80F36342B1B7565EC,newUser,5,1711877500977,1,CORE,13.0,0
98,B79482591FE0C02D087E059B1EB224DBE56170D5E9818FE6B22B01152176CC29,earnedIn,5,1711877500977,1,CORE,0.0,0
99,9C72ADBF3C64F7FEB41E80EB7DF9914CA65846BAFC6B310DAF3FFC706F1ACD49,newUser,5,1690265764894,1,CORE,0.0,0
100,3AA077A5AA6A9211829C6A2798B791B71D0BD64A18F14C5505D17EF794CC0AA0,newUser,5,1711877500977,1,CORE,13.0,0
101,B0DAFA71C2E7BAF066A480D6DD235969DF8D765784EC4902A82305035628BBAF,newUser,5,1711877500977,1,CORE,13.0,0
102,B49BF02FFEBFF68B059A2B6D972F058839BA402BC390F39B493129120CBF288A,newUser,5,1711877500977,1,CORE,0.0,0
103,0712F9E44F7745606457AFFB9CFED642FAEF03532CEDAE9B54EBFDF52BB69ECD,newUser,5,1678880128852,1,CORE,13.0,0
104,21043B09533B097C3422C057FCC21C1241BE284F0CFEF0396BF643DC3810A22E,newUser,5,1711877500977,1,CORE,13.0,0
105,5D9666FA5A1F0CBB578250149326BEDA5BA85747A05A2134C7C6881A1E8CC0A0,newUser,5,1709578909625,1,CORE,13.0,0
106,96D6E503EBAA8FCD3E9EE5D66F5CD4A4FF77A7FA97BCC0E66E52D06BD08944A4,earnedIn,5,1711877500977,1,EXPANSION,4.0,0
107,69520FF27EB9239B6071076BA622A1020DE97AC61AE42EF0F3ED32AA594BA0CD,newUser,5,1711877500977,1,EXPANSION,7.0,0
108,058DE2A260EE254504BB17F49A61C73DEDBC9645C80E38FD2CCFD8582EC11EBB,newUser,5,1692488244306,1,CORE,13.0,0
109,0BEC56A3AC90F564BB8D95487D69AC88AC6CEBDB87FAF648383A6DF798444735,earnedIn,5,1711877500977,1,CORE,0.0,0
110,4098F60B18C611BB94D5FD0CF0121FAD05B90855B3577BC6B37C2A32ADD6C699,newUser,5,1711877500977,1,CORE,0.0,0
111,E340012808019BBD8B863F3A37AAC03E4FCF5E546B3EB3E321C32F22CC4DEED6,newUser,5,1700987707053,1,EXPANSION_PLUS,0.0,0
112,C5EE1F5410B873749295F1B2BA0A4028541B8257089772015DD000AAD3753C5E,earnedIn,5,1711877500977,1,CORE,0.0,0
113,DA69471194719978C89A42453789C28CC2977CEE40C3F01E96A36752194156C3,earnedIn,5,1711877500977,1,CORE,0.0,0
114,9651D7DDEDD51CD1C09192DAABB9595912075F61A022C359C435F4B8974772B3,newUser,5,1711877500977,1,CORE,0.0,0
115,1906FE9F86612572A3D448CF5F258B4ABF8B4D79DDE9A8401AE3A50911C70837,newUser,5,1711877500977,1,CORE,13.0,0
116,64E15AAAE778E5E06C1D08FD44CA43ABADA1B806D85BE40FC352E37F7A59E0AD,earnedOutAcknowledged,29,1712166429550,1712159915303,CORE,13.0,1
117,DD10E83B047CBAA22E0F58FC32E906236A6080B3E59FF5FE48D0907515E87D83,earnedIn,5,1711877500977,1,CORE,0.0,0
118,5E518CA0FEE23F4581ED1FB2F26429947B6839ED3FBEFAFD6AAD2661595122A3,newUser,5,1711877500977,1,CORE,13.0,0
119,A50E65875C3867F8EC3060D3E12376A5B6E65B7ED2A9D4970718083B1417D65B,newUser,5,1698842894919,1,EXPANSION,12.0,0
120,992C1A87FE7B0CACDEFB24C1158DEBC539A5BB8C2551FEEDB1293A14BC3282F5,newUser,5,1711877500977,1,CORE,13.0,0
121,19E4487244B07462DFFFC60E84DEDE06F59AB748382BB88E49D7D30C2801C3BA,earnedIn,5,1711877500977,1,CORE,13.0,0
122,F6208D51A6E7737BF1E717877131EFA3F5FAD32959752305030BA93660BEB47D,earnedIn,5,1714348555350,1,CORE,13.0,0
123,927F9D2D617E55B2C83A201990C0E59133A48CE904E6A3BFE1D7DD0A166B96FA,newUser,5,1692741213957,1,CORE,13.0,0
124,6363BA758616108D87D14DF74983A623019AEAC0149FC8D564B5CCE4EE9B1F3D,earnedIn,5,1711877500977,1,CORE,13.0,0
125,8E04800A265EB0401F08BC63FCAB9743C332184614FF4A0A119AEEB5DE15968E,newUser,5,1711877500977,1,EXPANSION_PLUS,0.0,0
126,0559E428A3BFCDD94E0BDBF97137139C47D945D577ACCBD7634CF65340CCE7D6,newUser,5,1693927012923,1,CORE,13.0,0
127,E41D06F5034053B4A466D2BEF2A273739D605FAE0A132B4C364529785EA80FE4,earnedIn,5,1711877500977,1,CORE,13.0,0
128,B9279C005257210BA452A1634EFF4D621DDD708E20C8841B4EA2804B6596A4B9,earnedIn,5,1711877500977,1,CORE,0.0,0
129,729E5FA0B3CF40F0CC499AFB00A064E32BD4D01C2625DB9F498480159D684AA3,newUser,5,1711877500977,1,CORE,13.0,0
130,29C1ADC6323D22F56C0130A2BAB59AB8327BB8208C043084A9CBFA36002DAADE,newUser,5,1711877500977,1,CORE,13.0,0
131,6EF39B6BB34E16DD837881A3E0A80F7A9DC3374EE496DE46E92AD56C70FD8079,atRisk,5,1711877500977,1,CORE,13.0,0
132,29D6FE0FA047E4693BDD90AE513BCCEA740ACD7EB64DDB2FC60F4B789BF48E0C,newUser,5,1712194654046,1,EXPANSION,0.0,0
133,E0E15D06F1C61AF3B865E2BE698ED7BB98958C0166CE2535C6A5C00BD2C5DE02,newUser,5,1711744392195,1,CORE,13.0,0
134,9646AAEFBF0F80C3C40FD9118175B0A99F731E56B799AC0E169467372D7A7B54,newUser,5,1711877500977,1,CORE,13.0,0
135,80EF753E67A25ADFBAE6009EB2EA12F6A627E1808A83BF36E44DF913FA828618,newUser,5,1671168293297,1,CORE,13.0,0
136,56AA1740097C12EA1AB2D4F035E170D807DAE61DDB0155F2A6893EFEE78AD2B0,newUser,5,1711877500977,1,CORE,14.0,0
137,FEB95B5A5A69CE99BCBA91E7EE68F014266F5886E9CA1BA2102CCF8E76602B0B,newUser,5,1711877500977,1,CORE,13.0,0
138,FD2A9047B845ADFF4B7895C9EA31195BDF716C2580EEFB52F53B86290560C6D2,earnedIn,5,1711877500977,1,CORE,13.0,0
139,12D4578C294C85DC6A32167204BDD89E80A2F11A7CB6D3BD334579DBD4263144,earnedIn,5,1711877500977,1,CORE,0.0,0
140,149790F2B75AB9093B923CCF42813C88F2D1B5A8394AC5CEAFC404A7F142677A,earnedIn,5,1711877500977,1,CORE,0.0,0
141,2034BD2F2A4C4FED82A83A4139C75720CB53B97EF61E4CE1E55DA26E158F7425,earnedIn,5,1711877500977,1,EXPANSION,5.0,0
142,90A1EBD920C99CBEF8FDF92602776E50678E6F1E96A3EE74A7DBD2101134D29A,newUser,5,1711877500977,1,CORE,13.0,0
143,CDFF7F2C5120FC7B37F333C1FFFAEC749325872C6C5CD2142218978FB8C430DF,earnedIn,5,1711877500977,1,EXPANSION_PLUS,0.0,0
144,BC114D37C500148F5EF3F6FA6E470BB4144F80278BEC3EDD732A76C0E10C4767,earnedIn,5,1711877500977,1,CORE,13.0,0
145,6B10C46AEF8C8380BAB3752A62FCA94AF1B243C95B4DEAC5153E67179D427DA1,earnedIn,5,1711877500977,1,CORE,14.0,0
146,93EDC695F079DF12B7C2AB46D49BAFA855BCD142DE8D374CC30F92286CB76FBF,newUser,5,1711877500977,1,CORE,14.0,0
147,4ADCC70D832A93CCAB9B152D579A837FCE1A6AB537C61ECCEB6428822277A878,newUser,5,1711877500977,1,CORE,13.0,0
148,9DAD78D1F976EE54109FF7464CB75A6B0F1ABCE31ABC35986BF0927C86A5E3D0,newUser,5,1707164610078,1,CORE,14.0,0
149,3AD72F47AB9BF7FD1299C465D198B2558D49E4FD91B9C5AB7AD2AAAAB55F6178,earnedIn,5,1711877500977,1,CORE,0.0,0
150,03B0C14BD898B2A56CF65F8C53A655144AC74B1E76BA00E92417383711E22BBB,newUser,5,1709578909625,1,EXPANSION,0.0,0
151,10AF02602813230BAD305D42655D7A3C6211C6477EAB1D5DFB13404F723338A9,newUser,5,1711877500977,1,CORE,13.0,0
152,FD2EF4CDF474B3B20221D1DE7C063C9B3F1AAC3D51682BAD9F91E0FA97C4B9F8,earnedIn,5,1711744392195,1,CORE,0.0,0
153,2DB4FFF26B95C0778272C68379E6138366B1DD9A9AE6E95703D0C8BEDC7E39F3,earnedIn,5,1711877500977,1,CORE,13.0,0
154,4220463114479F5DDB881C25D43FA57E9F33ACFD03D496797FC7A241319FDC77,newUser,5,1709578909625,1,CORE,13.0,0
155,DC0DC68502A272FB5A0463C6A5CBEF04E2CA28B77FDB9B3B76558B3E5B2EA5BD,earnedIn,5,1711877500977,1,CORE,13.0,0
156,45D351ED42A47509B9F68C23EB60C50EC12CBDE2053E821AB760B0157D7C7375,newUser,5,1711877500977,1,EXPANSION,5.0,0
157,5E7616154E7DA4629E30EBE7AC9A2AE5424170CAACF0F8D94F0092B325B0437F,newUser,5,1711877500977,1,CORE,13.0,0
158,E41461EBE0FDF0173E439428AB73128D3CBA674AD5D3F1FC8E66B2DAEAA21DDA,newUser,5,1682559251696,1,EXPANSION,5.0,0
159,43E02954701A37C1AFBA22DCE176E1308ADEB609C0032050EE8ED7E97AC15DCF,newUser,5,1711877500977,1,CORE,0.0,0
160,7F078F8129BF0D26FEF98DF1097B1DB76DE8A7678005C3B1ADB2841D8E62F58C,newUser,5,1711877500977,1,CORE,13.0,0
161,A8050F2559F41F28EBC9992AA6CBD62105365E4EDDC3134FDAE6F3BE0A64AA06,newUser,5,1711877500977,1,CORE,10.0,0
162,8B7792551213A9FE1C939FE7B32CC92E6F0106FAF818F5114E809D52FA8AC81F,newUser,5,1711877500977,1,CORE,14.0,0
163,2033EC8C88B8BA6D8E0A5BE65BBC0F5845EAC0C6C4841999749B89CBCA5C98A2,newUser,5,1711877500977,1,CORE,13.0,0
164,FE49ABAA65B526BC1E42B664482987ADF638216AEFF26A936F665F0204CA0A23,newUser,5,1711877500977,1,CORE,0.0,0
165,1195D96669144F215209DEDF14ADBAA26CD2573FC89F2A51A30B8F8D4508DE9F,newUser,5,1711877500977,1,EXPANSION,0.0,0
166,7679F21E6D14FC3C0656C91F02E27461E48C300EAEE50787AF7A2B0491A6C9DA,newUser,5,1711877500977,1,CORE,13.0,0
167,FE75E0EFBFCB02CA94973A1A6BAC940DFBEC8C59731F004C127F0EB5486F5C44,earnedIn,5,1709578909625,1,EXPANSION_PLUS,0.0,0
168,F9F766B374A5F61CBBE2755CFC2636647F2E571DC8B52D4D538483D130A7BAC8,earnedIn,5,1712262672456,1,EXPANSION,0.0,0
169,A1FEB317D28640E8FDC72881894F1E45330258B3F54477768D4A5B86F2E84CDC,newUser,5,1711877500977,1,CORE,13.0,0
170,2424EB6069A98C1CD006302670DAFF6B8580B9404CD7E0124D2A08A93A7E7B03,newUser,5,1711877500977,1,CORE,13.0,0
171,D0AF1A5619D25BBB9B698D1BC33AABD61D7347F8FF2A1C670B5280CFFD39B5CF,newUser,5,1711877500977,1,CORE,13.0,0
172,59907B605A9A6A43C92D56DD678F3778C821C3CADDE2263533603B088742F636,newUser,5,1711877500977,1,EXPANSION,0.0,0
173,5CE68A9B876B7BDE4A07DB9EAE6C4393CD75999FB5F1C736F81F8A54BA78252A,newUser,5,1711877500977,1,CORE,2.0,0
174,C569A726E264C2C2BD6DA2F86C5360CD6A3F0F802D380037FDD2BDE92F44DC42,earnedIn,5,1711877500977,1,CORE,13.0,0
175,F1B0902CE29B15F385B2CF7131D3101355387F4A4E89394DCBB66DB12DBC5DC5,earnedIn,5,1711877500977,1,CORE,0.0,0
176,106B5149136498742394CEB77841B6785C9ED3D05BA44EA8629F093285B4C75E,earnedIn,5,1711881436654,1,EXPANSION,0.0,0
177,8988EFFA1F7E26CC860360F96B0909BE941EE171733E964B0F229D27AD450D3D,newUser,5,1709835589398,1,EXPANSION,0.0,0
178,5869E6CAB4E5CD2964C2F3280296BB93CEBB8EFA483FDC54478CCD9369C51747,earnedIn,5,1711877500977,1,CORE,13.0,0
179,45E272801DA5039B9C5526630BB64D60A24FABA54BD8E83F7ACA033FEC6C3E87,earnedIn,5,1711877500977,1,CORE,3.0,0
180,4EC58EEE6A6209CD3ACA34CCBD79EF604A753B3802CB87C4779F038EE024617B,earnedIn,5,1711877500977,1,CORE,14.0,0
181,D827A2BEEC74CBEF827B0EF49B3388060FD384440D71CCCEF7F159502EE3C2EF,newUser,5,1711877500977,1,CORE,13.0,0
182,C8184382568F90A815E053DD94844876E2C2FBF998214641173784A53F4DB3C3,earnedIn,5,1711877500977,1,CORE,13.0,0
183,201AAE89580E6047A3D408AAE293656C377D5554799C3ECE9F2C9EDD5CE728CB,earnedIn,5,1711877500977,1,CORE,13.0,0
184,1BE09C2E19B07AB67DCFAC161E5F554FF1C97253DDB7D523654EA24E3C099265,newUser,5,1705838301496,1,CORE,13.0,0
185,0E115BD4E415DAC58D9251A6DCFEB8D1F641D29D14103867EDFD8E94DD815C1E,newUser,5,1711877500977,1,CORE,6.0,0
186,5E0DC1354468218202E964848B35CE751EAE4C7DC6523F4FE40260968A009940,newUser,5,1700967946936,1,CORE,3.0,0
187,CB97D5C796150A0CAD4AEA71D79B4C4DA963F79D69188026420890371A324D9A,newUser,5,1711877500977,1,CORE,13.0,0
188,D15C87ED1D2390FAD0F3E3A81AC0BBA51DC343D41EF7A49160563D165EBBD7A8,earnedIn,227,1713767321704,1712159915303,CORE,13.0,1
189,4A7804DFD4F5724395FDAA1B68F50A1E4ED296A3BAE9807CDB76CB1BF7F10092,earnedIn,5,1709578909625,1,CORE,14.0,0
190,6B1D53E07CECA9CA84B7195E939AF0FB55BEA00AD59ABE3A32CCBD440D85B07D,earnedIn,5,1711877500977,1,CORE,13.0,0
